x_lon,y_lat,depth,dts,dto,reg,srn,exclude
11.335416666666674,54.32291666666666,21.0,18.379543889940162,383.18143187144,22.0,37G1,0
11.477083333333326,54.32291666666666,23.0,26.078443884599213,387.21303034109013,22.0,37G1,0
11.618750000000006,54.32291666666666,25.0,27.806585642774053,392.3965126719151,22.0,37G1,0
11.760416666666657,54.32291666666666,25.0,26.130873133419698,395.3570407390456,22.0,37G1,0
11.902083333333337,54.32291666666666,20.0,20.69881928320752,391.89646671896816,22.0,37G1,0
12.043749999999989,54.32291666666666,19.0,18.537723761848188,389.71821310131673,24.0,37G2,0
12.185416666666669,54.32291666666666,14.0,13.058897948425134,388.9731712855467,24.0,37G2,0
12.32708333333332,54.32291666666666,8.0,9.268861880923033,388.9731712855467,24.0,37G2,0
12.46875,54.32291666666666,2.0,9.189776578973195,388.9731712855467,24.0,37G2,0
13.602083333333326,54.32291666666666,6.0,9.189776578973195,418.2522670596233,24.0,37G3,0
13.743750000000006,54.32291666666666,5.0,13.045790644922903,424.40359301733275,24.0,37G3,0
13.885416666666657,54.32291666666666,16.0,20.567811554786708,431.0209496795555,24.0,37G3,0
14.027083333333337,54.32291666666666,18.0,29.059205689904225,437.3567877502356,24.0,37G4,0
14.168749999999989,54.32291666666666,16.0,37.87345562964057,443.93854673564863,24.0,37G4,0
14.310416666666669,54.32291666666666,8.0,45.6277125818357,450.8590630919131,24.0,37G4,0
14.45208333333332,54.32291666666666,8.0,40.94196691612533,462.85954388994014,24.0,37G4,0
14.59375,54.32291666666666,18.0,37.95880230594153,470.55844388459906,24.0,37G4,0
14.735416666666652,54.32291666666666,11.0,33.36262379335623,477.6557667863631,24.0,37G4,0
14.877083333333331,54.32291666666666,13.0,29.294554201177252,483.57792958256465,24.0,37G4,0
15.018750000000011,54.32291666666666,17.0,27.806585642774053,490.48229172308857,25.0,37G5,0
15.160416666666663,54.32291666666666,19.0,26.13087313341962,496.58421756771634,25.0,37G5,0
15.302083333333343,54.32291666666666,23.0,20.69881928320747,503.3760079965803,25.0,37G5,0
15.443749999999994,54.32291666666666,17.0,18.537723761848188,509.5772776343884,25.0,37G5,0
15.585416666666674,54.32291666666666,21.0,18.537723761848188,516.2935294135365,25.0,37G5,0
15.727083333333326,54.32291666666666,23.0,13.058897948426441,522.5570795424359,25.0,37G5,0
15.868750000000006,54.32291666666666,19.0,9.268861880923033,529.2178502143016,25.0,37G5,3
16.010416666666657,54.32291666666666,17.0,9.268861880923033,535.5235930173316,25.0,37G6,3
16.152083333333337,54.32291666666666,12.0,9.189776578973092,542.1409496795557,25.0,37G6,3
18.70208333333332,54.32291666666666,1.0,9.189776578973092,716.54143187144,26.0,37G8,3
18.98541666666665,54.32291666666666,1.0,9.189776578973092,725.7565126719151,26.0,37G8,3
19.12708333333333,54.32291666666666,1.0,9.189776578975156,731.8172776343885,26.0,37G9,3
19.26875000000001,54.32291666666666,-0.0,0.0,738.5335294135365,26.0,37G9,3
19.410416666666663,54.32291666666666,-0.0,0.0,745.7382792383619,26.0,37G9,3
10.20208333333332,54.40625,16.0,9.171150413136537,370.4354475236992,22.0,37G0,0
10.485416666666652,54.40625,8.0,9.171150413136436,370.4354475236992,22.0,37G0,0
10.627083333333331,54.40625,18.0,13.045790644922977,370.4354475236992,22.0,37G0,0
10.768750000000011,54.40625,17.0,13.045790644921674,370.4354475236992,22.0,37G0,0
10.910416666666663,54.40625,14.0,9.268861880925156,370.4354475236992,22.0,37G0,0
11.052083333333343,54.40625,8.0,9.268861880925156,370.4354475236992,22.0,37G1,0
11.193749999999994,54.40625,3.0,9.268861880925863,371.5439522636786,22.0,37G1,0
11.335416666666674,54.40625,12.0,13.032683099332724,374.6914659309489,22.0,37G1,0
11.477083333333326,54.40625,24.0,20.534545860402233,379.4622276002864,22.0,37G1,0
11.618750000000006,54.40625,25.0,27.806585642774053,385.41178631267405,22.0,37G1,0
11.760416666666657,54.40625,23.0,27.806585642774053,387.18451654524296,22.0,37G1,0
11.902083333333337,54.40625,20.0,27.806585642774053,383.1677353105199,22.0,37G1,0
12.043749999999989,54.40625,18.0,26.10465880612541,380.593981087885,24.0,37G2,0
12.185416666666669,54.40625,21.0,18.342291557744304,379.70430940462154,24.0,37G2,0
12.32708333333332,54.40625,15.0,9.17115041313839,379.70430940462154,24.0,37G2,0
12.610416666666652,54.40625,1.0,9.171150413136537,380.59398108788474,24.0,37G2,0
12.752083333333331,54.40625,2.0,9.268861880925156,383.1677353105199,24.0,37G2,0
12.893750000000011,54.40625,1.0,9.268861880925156,387.18451654524296,24.0,37G2,0
13.035416666666663,54.40625,2.0,9.268861880925156,391.8848156270676,24.0,37G3,0
13.177083333333343,54.40625,2.0,9.171150413136537,395.33228660067874,24.0,37G3,0
13.743750000000006,54.40625,20.0,9.171150413138289,417.99920906449324,24.0,37G3,0
13.885416666666657,54.40625,16.0,18.342291557744304,424.31183725143404,24.0,37G3,0
14.027083333333337,54.40625,14.0,27.513414165262116,430.90921854506166,24.0,37G4,0
14.168749999999989,54.40625,13.0,36.68450896707031,437.8839837776928,24.0,37G4,0
14.310416666666669,54.40625,11.0,45.855566694468145,445.1655025385572,24.0,37G4,0
14.45208333333332,54.40625,10.0,49.485759651189795,451.87485110115375,24.0,37G4,0
14.59375,54.40625,12.0,46.235495733715865,465.01454586040205,24.0,37G4,0
14.735416666666652,54.40625,14.0,41.39757565174897,470.53222858919537,24.0,37G4,0
14.877083333333331,54.40625,17.0,38.201852175111526,477.60939189297613,24.0,37G4,0
15.018750000000011,54.40625,23.0,37.075447523699204,483.5386063712333,25.0,37G5,0
15.160416666666663,54.40625,30.0,33.342085676832156,490.4228676550621,25.0,37G5,0
15.302083333333343,54.40625,30.0,29.288707865076482,496.5317863126753,25.0,37G5,0
