x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd
10.9592,55.249,2013,DE,23,283,16.0,30,8.0,1320,-1
10.8648,55.4493,2013,DE,24,284,16.5,30,8.0,66,-1
10.9028,55.7873,2013,DE,25,284,14.0,30,8.0,1004,0
11.0673,55.863,2013,DE,26,284,12.0,30,8.0,1113,-1
10.7547,56.0152,2013,DE,27,284,11.0,30,8.0,1244,-1
10.4785,55.9277,2013,DE,28,284,12.5,30,8.0,1380,-1
10.4982,55.8102,2013,DE,29,285,25.0,30,8.0,39,-1
9.774,55.1522,2013,DE,30,285,13.0,30,8.0,1226,-1
10.013,55.0743,2013,DE,31,285,12.0,30,8.0,1339,-1
10.1722,54.719,2013,DE,32,286,11.0,30,8.0,1007,0
10.349,54.6478,2013,DE,33,286,12.0,30,8.0,1149,-1
10.714,54.464,2013,DE,34,286,10.0,30,8.0,1439,-1
10.7147,54.5992,2013,DE,35,287,14.5,30,8.0,88,-1
11.3223,54.5263,2013,DE,36,287,16.0,30,8.0,1004,0
11.458,54.4282,2013,DE,37,287,12.0,30,8.0,1110,-1
11.2328,54.1962,2013,DE,38,287,6.0,30,8.0,1244,-1
11.3792,54.153,2013,DE,39,287,13.0,30,8.0,1407,-1
11.6138,54.2353,2013,DE,40,288,11.0,30,8.0,60,-1
12.8728,55.7638,2013,DE,41,288,13.0,30,8.0,1000,0
12.7442,55.7998,2013,DE,42,288,12.0,30,8.0,1098,-1
12.5173,56.1467,2013,DE,43,288,9.0,30,8.0,1287,-1
12.3935,56.1517,2013,DE,44,288,11.0,30,8.0,1401,-1
11.5052,56.1175,2013,DE,45,289,12.0,30,8.0,1142,-1
11.2973,56.3707,2013,DE,46,290,16.0,29,8.0,14,-1
11.7485,56.3678,2013,DE,47,290,11.0,30,8.0,152,-1
12.2038,56.8662,2013,DE,48,290,24.0,30,8.0,975,0
12.3785,56.7038,2013,DE,49,290,16.0,30,8.0,1072,-1
12.4323,56.4997,2013,DE,50,290,20.0,30,8.0,1181,-1
12.4308,56.3815,2013,DE,51,290,13.0,30,8.0,1260,-1
20.9895,59.59783,2013,FI,1,270,35.0,17,17.0,233,0
18.91882,60.555237,2013,FI,2,270,25.0,29,20.0,968,0
18.134832,60.764168,2013,FI,3,270,22.0,30,20.0,1274,-1
17.994667,60.774666,2013,FI,4,271,28.0,30,20.0,30,-1
18.999834,61.344334,2013,FI,6,271,12.0,31,20.0,612,1
18.201834,61.297832,2013,FI,7,271,21.0,31,19.0,891,1
17.842167,61.608334,2013,FI,8,271,27.0,30,20.0,1176,-1
18.257334,61.629833,2013,FI,9,271,23.0,45,21.0,1385,-1
18.451,62.356,2013,FI,10,272,17.0,48,16.0,870,1
18.3725,62.658165,2013,FI,11,272,20.0,63,20.0,1189,-1
19.194166,63.026165,2013,FI,12,273,17.0,47,21.0,155,-1
19.363832,62.794666,2013,FI,13,273,35.0,60,18.0,819,1
19.691833,62.6105,2013,FI,14,273,12.0,31,20.0,1084,-1
20.107,62.606834,2013,FI,15,273,12.0,31,21.0,1281,-1
20.810833,62.233334,2013,FI,17,274,13.0,30,25.0,1009,0
20.190834,62.2185,2013,FI,18,274,18.0,45,18.0,1230,-1
19.918333,62.227,2013,FI,19,274,17.0,51,19.0,1434,-1
19.597334,62.419167,2013,FI,20,275,61.0,77,20.0,358,1
20.322166,61.844334,2013,FI,21,275,21.0,31,20.0,870,1
20.713667,61.773167,2013,FI,22,275,23.0,34,20.0,1096,-1
19.877167,61.5825,2013,FI,23,275,21.0,60,20.0,1413,-1
19.938833,61.348167,2013,FI,24,276,85.0,50,16.0,387,1
20.419,61.08967,2013,FI,25,276,21.0,30,24.0,863,1
20.5625,60.927334,2013,FI,26,276,10.0,47,24.0,1070,-1
19.9035,60.9365,2013,FI,27,276,20.0,51,22.0,1320,-1
19.812,61.062,2013,FI,28,277,80.0,60,20.0,336,0
19.737833,59.859665,2013,FI,29,278,75.0,31,20.0,261,0
22.765833,59.568832,2013,FI,30,278,18.0,40,21.0,1411,-1
23.301666,59.5915,2013,FI,31,279,16.0,46,19.0,655,1
24.024834,59.678333,2013,FI,32,279,21.0,37,20.0,972,0
25.052334,59.928,2013,FI,33,279,25.0,17,21.0,1335,-1
26.346666,60.037167,2013,FI,34,280,22.0,33,19.0,265,0
14.447,55.3788,2014,SE,1,275,27.3,30,14.5,1197,-1
17.4965,56.6984,2014,SE,10,277,22.0,61,12.6,842,1
16.875,56.5707,2014,SE,11,277,31.2,30,11.6,1096,-1
17.2904,56.9529,2014,SE,12,277,27.8,30,12.4,1408,-1
17.6458,57.1673,2014,SE,13,278,21.2,30,13.5,207,-1
17.5618,57.3603,2014,SE,14,278,32.5,45,12.3,476,1
17.7304,57.6251,2014,SE,15,278,45.0,45,11.1,745,1
17.6518,57.7695,2014,SE,16,278,23.6,30,14.6,1036,-1
18.0922,57.864,2014,SE,17,278,18.7,29,13.8,1298,-1
17.522,58.0727,2014,SE,18,279,24.0,22,12.0,203,-1
17.8282,58.3273,2014,SE,19,279,49.0,46,11.7,473,1
14.6289,55.635,2014,SE,2,275,35.4,30,12.0,1382,-1
18.1243,58.4463,2014,SE,20,279,49.2,41,10.8,729,1
18.6305,58.182,2014,SE,21,279,23.0,30,9.0,1078,-1
18.3034,58.6155,2014,SE,22,279,25.0,32,12.8,1419,-1
18.6723,58.7928,2014,SE,23,280,36.0,30,12.5,255,0
19.2387,58.8695,2014,SE,24,280,29.8,60,13.2,647,1
19.7642,58.83,2014,SE,25,280,30.7,35,14.7,1018,0
19.6337,59.0907,2014,SE,26,280,23.0,29,12.9,1253,-1
20.6562,59.1943,2014,SE,27,281,55.0,60,11.8,641,1
20.2,59.1645,2014,SE,28,281,26.0,60,11.3,863,1
19.8928,59.113,2014,SE,29,281,6.9,40,16.8,1089,-1
15.2272,55.8148,2014,SE,3,276,30.4,30,12.6,264,0
20.6588,58.8807,2014,SE,30,281,26.0,45,8.5,1378,-1
20.2852,58.6365,2014,SE,31,282,5.6,45,17.6,258,0
19.8762,58.4301,2014,SE,32,282,41.0,62,11.1,583,1
19.6968,58.1813,2014,SE,33,282,32.8,38,11.0,915,0
19.8122,57.8792,2014,SE,34,282,32.0,41,10.1,1211,-1
19.4298,57.5756,2014,SE,35,283,29.6,60,9.8,101,-1
19.4177,57.3743,2014,SE,36,283,41.9,46,11.4,455,1
19.5306,57.1833,2014,SE,37,283,31.0,60,10.8,677,1
18.998,57.0348,2014,SE,38,283,27.8,30,11.2,1011,0
18.9172,56.8922,2014,SE,39,283,25.0,30,12.4,1201,-1
15.7012,55.5961,2014,SE,4,276,50.5,30,11.7,564,1
18.8435,56.5904,2014,SE,40,284,21.6,30,11.3,50,-1
18.4765,56.3278,2014,SE,41,284,40.0,60,9.5,395,1
18.4278,56.1774,2014,SE,42,284,24.5,83,10.1,695,1
17.8333,55.9137,2014,SE,43,284,28.0,25,11.0,984,0
17.7462,55.6052,2014,SE,44,284,27.0,40,11.2,1179,-1
16.6639,55.7474,2014,SE,45,285,23.0,59,10.5,138,-1
15.3243,55.3657,2014,SE,46,285,62.0,46,7.8,519,1
15.0945,55.3685,2014,SE,47,285,60.0,53,10.0,910,0
14.8555,55.5028,2014,SE,48,285,35.0,50,10.6,1157,-1
16.2949,55.7663,2014,SE,5,276,42.1,34,12.8,854,1
16.3738,56.0597,2014,SE,6,276,7.2,31,12.4,1086,-1
16.7334,56.2105,2014,SE,7,277,25.0,30,11.7,13,-1
17.0983,56.4325,2014,SE,8,277,23.8,21,13.2,225,-1
17.7985,56.397,2014,SE,9,277,23.6,61,13.8,569,1
26.99,59.60167,2014,EE,1,293,20.0,30,20.0,310,0
22.88167,59.325,2014,EE,10,296,57.0,30,18.0,350,0
22.5,59.295,2014,EE,11,296,62.0,30,18.0,515,1
21.77,59.28,2014,EE,12,296,40.0,30,18.0,770,1
21.97667,58.64167,2014,EE,13,299,11.0,30,20.0,370,0
26.66833,59.67667,2014,EE,2,293,22.0,30,20.0,460,1
25.93667,59.74833,2014,EE,3,293,50.0,15,18.0,705,1
25.36833,59.76667,2014,EE,4,294,45.0,30,20.0,320,0
25.03667,59.74667,2014,EE,5,294,38.0,30,18.0,465,1
24.35333,59.61,2014,EE,6,294,45.0,15,18.0,705,1
24.21333,59.495,2014,EE,7,294,45.0,15,19.0,810,1
23.82333,59.48,2014,EE,8,295,52.0,30,18.0,350,0
23.315,59.37667,2014,EE,9,295,55.0,15,18.0,545,1
23.235933,59.651,2014,FI,1,268,18.0,17,18.0,1056,-1
19.771667,61.355,2014,FI,10,273,30.0,45,16.0,215,-1
19.9935,62.012165,2014,FI,11,273,86.0,65,16.0,679,1
19.899834,62.119,2014,FI,12,273,29.0,113,16.0,907,1
20.321167,62.25033,2014,FI,13,273,25.0,63,16.0,1242,-1
20.2495,62.351665,2014,FI,14,273,30.0,86,16.0,1418,-1
20.235834,62.5,2014,FI,16,274,20.0,45,16.0,1014,0
19.754,62.559166,2014,FI,17,274,18.0,32,16.0,1288,-1
18.020834,61.64683,2014,FI,18,275,17.0,68,16.0,811,1
22.8875,59.59083,2014,FI,2,268,20.0,19,16.0,1289,-1
17.838333,61.894333,2014,FI,20,275,22.0,83,16.0,1322,-1
18.806667,62.30633,2014,FI,21,276,17.0,72,16.0,303,0
18.8895,62.498833,2014,FI,22,276,80.0,65,16.0,672,1
19.077,62.793,2014,FI,23,276,21.0,50,16.0,963,0
20.167667,63.164665,2014,FI,24,276,21.0,73,16.0,1352,-1
20.218834,61.9365,2014,FI,25,277,85.0,53,16.0,529,1
20.502,61.716835,2014,FI,26,277,15.0,53,16.0,858,1
20.205833,61.47117,2014,FI,27,277,20.0,87,16.0,1085,-1
20.197666,61.1975,2014,FI,28,277,21.0,65,16.0,1365,-1
20.1925,60.904667,2014,FI,29,278,25.0,48,16.0,869,1
19.444666,60.086834,2014,FI,4,270,17.0,31,16.0,1114,-1
17.980167,60.7745,2014,FI,6,270,30.0,60,16.0,490,1
18.112833,61.097,2014,FI,7,270,20.0,40,16.0,876,1
18.9325,61.095165,2014,FI,8,270,15.0,60,16.0,1169,-1
19.121666,61.098167,2014,FI,9,270,18.0,92,16.0,1345,-1
20.82329,55.93379,2014,LT,1,275,12.0,30,12.0,470,1
20.34331,55.94378,2014,LT,2,275,23.0,30,12.0,625,1
19.76654,55.94126,2014,LT,3,275,37.0,30,12.0,810,1
19.28932,55.94709,2014,LT,4,275,36.5,30,13.0,990,0
19.82845,55.69855,2014,LT,5,276,54.5,30,12.0,435,1
20.3221,55.58008,2014,LT,6,276,39.0,30,12.0,610,1
20.81283,55.56964,2014,LT,7,276,28.5,30,12.0,770,1
19.06,56.12,2014,LV,1,282,53.5,60,22.0,905,0
19.645,56.88167,2014,LV,10,286,39.5,30,19.0,400,1
19.795,57.115,2014,LV,11,286,70.0,30,20.0,915,0
20.17167,57.11833,2014,LV,12,287,66.5,30,19.0,325,0
20.74,57.15333,2014,LV,13,287,50.0,30,20.0,635,1
20.93667,57.35833,2014,LV,14,287,36.0,30,20.0,915,0
20.84833,57.60333,2014,LV,15,288,33.0,30,16.0,855,1
21.14667,57.87,2014,LV,16,289,50.0,60,20.0,400,1
20.61,57.875,2014,LV,17,289,37.5,30,19.0,610,1
20.15167,58.095,2014,LV,18,289,42.0,30,20.0,945,0
20.91833,58.11333,2014,LV,19,290,42.0,30,20.0,390,1
19.62333,56.10333,2014,LV,2,283,22.5,30,17.0,450,1
21.10833,58.34833,2014,LV,20,290,59.0,30,18.0,600,1
20.73833,58.38334,2014,LV,21,290,59.5,30,19.0,800,1
20.68333,58.45,2014,LV,22,290,34.0,30,20.0,910,0
20.12333,56.12333,2014,LV,3,283,35.0,30,20.0,635,1
20.36,56.39167,2014,LV,4,283,29.0,30,18.0,890,1
19.84333,56.37833,2014,LV,5,284,40.5,30,19.0,360,0
19.33167,56.61666,2014,LV,6,284,76.5,30,19.0,810,1
20.355,56.61833,2014,LV,7,285,39.5,30,19.0,420,1
20.59,56.62,2014,LV,8,285,40.0,30,20.0,605,1
20.49833,56.89333,2014,LV,9,285,44.0,30,18.0,900,0
19.08,55.13,2014,PL,1,260,62.0,30,20.0,505,1
18.67,55.22,2014,PL,11,264,67.0,30,18.0,400,1
18.67,54.98,2014,PL,12,264,70.0,30,18.0,620,1
18.35,55.01,2014,PL,13,264,12.0,15,18.0,960,0
18.28,55.23,2014,PL,14,265,44.0,30,18.0,565,1
18.43,55.64,2014,PL,15,267,15.0,30,20.0,480,1
17.33,55.15,2014,PL,16,269,35.0,30,18.0,355,1
17.36,54.97,2014,PL,17,269,4.0,30,19.0,555,1
17.57,54.99,2014,PL,18,269,10.0,15,20.0,660,1
17.68,55.25,2014,PL,19,269,50.0,30,18.0,820,1
19.22,54.76,2014,PL,2,260,50.0,30,18.0,880,1
17.77,55.5,2014,PL,20,269,40.0,30,18.0,970,0
16.32,54.72,2014,PL,21,271,17.0,30,20.0,480,1
16.25,54.94,2014,PL,22,271,25.0,30,20.0,695,1
16.35,55.06,2014,PL,23,271,27.0,30,18.0,850,1
16.3,55.28,2014,PL,24,272,45.0,30,17.0,330,0
15.97,55.13,2014,PL,25,272,66.0,40,18.0,610,1
15.64,54.5,2014,PL,26,273,35.0,30,20.0,495,1
15.67,54.67,2014,PL,27,273,45.0,30,18.0,665,1
15.65,54.9,2014,PL,28,273,45.0,30,18.0,850,1
15.61,55.06,2014,PL,29,274,50.0,30,18.0,370,1
19.26,54.66,2014,PL,3,260,58.0,30,18.0,985,0
15.38,54.77,2014,PL,30,274,45.0,30,17.0,660,1
15.39,54.48,2014,PL,31,274,20.0,30,20.0,895,1
14.98,54.75,2014,PL,32,275,35.0,30,20.0,565,1
14.78,54.62,2014,PL,33,275,25.0,30,20.0,740,1
19.32,54.5,2014,PL,4,261,50.0,30,20.0,830,1
19.28,54.42,2014,PL,5,262,25.0,30,19.0,315,0
18.91,54.49,2014,PL,6,262,35.0,30,20.0,490,1
18.9,54.55,2014,PL,7,262,40.0,30,18.0,660,1
18.98,54.72,2014,PL,8,262,50.0,15,20.0,830,1
18.97,55.61,2014,PL,9,263,10.0,30,19.0,570,1
14.758,55.3937,2015,SE,1,274,46.5,30,1.0,167,-1
17.8295,56.6661,2015,SE,10,275,28.8,20,8.6,1075,-1
17.3563,57.0755,2015,SE,11,275,22.9,16,12.0,1389,-1
17.5857,57.2708,2015,SE,12,276,28.0,20,13.8,162,-1
17.5448,57.6419,2015,SE,13,276,25.3,42,15.2,405,1
17.2905,57.9048,2015,SE,14,276,34.3,46,14.0,696,1
17.8082,57.7808,2015,SE,15,276,24.6,46,13.9,984,0
18.2515,57.8622,2015,SE,16,276,23.0,30,13.5,1227,-1
18.2187,58.0585,2015,SE,17,277,28.6,32,12.4,38,-1
17.6006,58.0817,2015,SE,18,277,25.4,41,13.6,227,-1
17.8341,58.418,2015,SE,19,277,32.2,45,13.5,528,1
14.6666,55.5906,2015,SE,2,274,52.6,35,11.8,425,1
18.6425,58.3293,2015,SE,20,277,29.1,46,10.7,932,0
18.195,58.5796,2015,SE,21,277,24.9,31,14.0,1197,-1
18.5322,58.8873,2015,SE,22,278,21.9,40,12.1,40,-1
19.5162,58.7466,2015,SE,23,278,31.8,40,13.7,425,1
19.8253,58.8307,2015,SE,24,278,48.0,40,13.2,749,1
19.2392,59.0837,2015,SE,25,278,29.5,30,13.4,1055,-1
19.8527,59.4029,2015,SE,26,278,9.8,45,20.0,1367,-1
20.2235,59.2496,2015,SE,27,279,31.1,20,14.0,128,-1
20.4797,58.7832,2015,SE,28,279,45.0,51,11.8,375,1
20.6692,58.601,2015,SE,29,279,56.1,60,10.9,651,1
14.9757,55.7743,2015,SE,3,274,25.4,67,14.5,720,1
19.6846,58.3923,2015,SE,30,279,30.0,40,15.3,996,0
19.7168,58.1237,2015,SE,31,279,26.7,30,14.4,1253,-1
19.6089,57.9097,2015,SE,32,280,31.0,40,12.8,114,-1
19.3846,57.6773,2015,SE,33,280,45.0,50,8.9,429,1
19.2011,57.3973,2015,SE,34,280,48.3,60,12.3,718,1
19.5452,57.1924,2015,SE,35,280,15.6,41,17.8,1097,-1
18.8737,57.0579,2015,SE,36,280,20.0,20,19.1,1415,-1
18.8003,56.8714,2015,SE,37,281,25.0,26,16.7,155,-1
18.9507,56.6415,2015,SE,38,281,46.8,56,12.0,394,1
18.5527,56.3426,2015,SE,39,281,38.0,60,12.3,807,1
15.3945,55.5677,2015,SE,4,274,43.7,49,11.8,1003,0
18.4999,56.1848,2015,SE,40,281,28.4,30,13.8,1083,-1
17.8028,56.3577,2015,SE,41,281,26.0,50,13.0,1372,-1
17.2781,56.4438,2015,SE,42,282,16.9,45,17.0,183,-1
17.2136,55.9607,2015,SE,43,282,20.0,45,17.1,464,1
17.6905,55.7736,2015,SE,44,282,36.8,46,13.1,724,1
16.6398,55.9003,2015,SE,45,282,20.0,40,18.0,1164,-1
16.2512,55.6381,2015,SE,46,282,45.8,45,13.8,1432,-1
15.769,55.3934,2015,SE,47,283,29.0,45,13.0,216,-1
15.3393,55.1284,2015,SE,48,283,49.0,31,12.9,513,1
14.5354,55.4461,2015,SE,49,283,38.0,46,14.8,802,1
15.8865,55.7547,2015,SE,5,274,42.4,41,11.5,1269,-1
16.2826,56.0761,2015,SE,6,275,20.9,30,10.7,75,-1
16.7097,56.2487,2015,SE,7,275,35.6,32,12.7,306,0
16.9188,56.602,2015,SE,8,275,36.7,47,11.2,511,1
17.1472,56.7552,2015,SE,9,275,30.8,30,12.1,713,1
21.63667,58.08167,2015,EE,1,292,15.0,30,18.0,330,0
25.76333,59.72667,2015,EE,10,295,40.0,30,19.0,475,1
26.06667,59.76667,2015,EE,11,295,40.0,15,18.0,615,1
27.34667,59.515,2015,EE,12,296,10.0,15,20.0,460,1
26.98667,59.56667,2015,EE,13,296,20.0,15,19.0,615,1
25.34833,59.74166,2015,EE,14,297,37.5,15,20.0,360,0
24.515,59.69667,2015,EE,15,297,50.0,10,18.0,630,1
24.25833,59.51667,2015,EE,16,297,40.0,10,18.0,845,0
23.97167,59.48,2015,EE,17,297,35.0,10,20.0,890,0
23.37,59.39167,2015,EE,18,298,40.0,15,20.0,390,1
22.45,59.16333,2015,EE,19,298,35.0,15,20.0,805,1
20.97667,58.08333,2015,EE,2,292,40.0,15,18.0,550,1
20.5,58.38334,2015,EE,3,292,40.0,30,20.0,870,0
21.40667,58.39333,2015,EE,4,293,55.0,60,18.0,400,1
21.25167,58.63334,2015,EE,5,293,55.0,30,18.0,600,1
22.02167,58.68833,2015,EE,6,293,20.0,30,20.0,865,0
21.74,58.85667,2015,EE,7,294,30.0,30,20.0,410,1
21.25,59.01,2015,EE,8,294,55.0,15,19.0,615,1
21.49167,59.18333,2015,EE,9,294,40.0,15,16.5,780,1
12.168,54.4012,2015,DE,1,276,11.0,30,8.0,1034,0
12.305,54.5417,2015,DE,2,276,13.0,30,8.0,1134,-1
13.3312,54.719,2015,DE,3,276,25.0,20,8.0,1422,-1
13.8497,54.723,2015,DE,4,277,30.0,20,8.0,113,-1
14.1167,54.6137,2015,DE,5,277,14.5,30,8.0,973,0
13.7472,54.5488,2015,DE,6,277,14.0,20,8.0,1100,-1
13.7242,54.487,2015,DE,7,277,14.0,15,8.0,1164,-1
14.7727,54.5717,2015,DE,8,278,33.5,30,8.0,27,-1
14.253,54.8978,2015,DE,9,278,18.0,30,8.0,1027,0
13.9595,54.9012,2015,DE,10,278,33.0,30,8.0,1120,-1
12.3483,54.817,2015,DE,11,279,15.0,30,8.0,84,-1
11.3188,55.1192,2015,DE,12,279,14.0,30,8.0,1199,-1
10.8582,55.4535,2015,DE,13,280,16.0,30,8.0,8,-1
12.9313,55.6683,2015,DE,14,280,16.5,21,7.0,998,0
12.73,55.825,2015,DE,15,280,17.5,20,8.0,1096,-1
12.3755,56.1705,2015,DE,16,280,16.0,34,8.0,1333,-1
12.9203,55.2293,2015,DE,17,281,17.0,23,8.0,1120,-1
13.1402,55.2675,2015,DE,18,281,27.5,30,8.0,1209,-1
13.6905,55.2675,2015,DE,19,281,27.5,30,8.0,1367,-1
14.034,55.271,2015,DE,20,282,25.0,30,8.0,38,-1
14.5025,55.0825,2015,DE,21,282,37.5,20,7.0,980,0
13.8473,55.0835,2015,DE,22,282,39.0,30,7.0,1170,-1
13.3092,55.0828,2015,DE,23,282,32.5,30,8.0,1320,-1
12.8478,55.0843,2015,DE,24,283,23.5,20,7.0,16,-1
11.724,54.2703,2015,DE,25,283,17.5,61,8.0,1005,0
11.1212,54.0988,2015,DE,26,283,8.0,31,8.0,1226,-1
11.3893,54.3118,2015,DE,27,283,14.0,31,8.0,1358,-1
11.4605,54.5122,2015,DE,28,284,21.0,30,7.0,34,-1
10.904,54.63,2015,DE,29,284,15.5,30,8.0,1014,0
10.6882,54.498,2015,DE,30,284,14.5,31,6.0,1154,-1
10.4578,54.7713,2015,DE,31,284,13.5,30,8.0,1377,-1
10.3483,54.6652,2015,DE,32,285,14.0,30,8.0,49,-1
10.1655,54.802,2015,DE,33,285,18.0,30,7.0,1015,0
10.0512,55.0297,2015,DE,34,285,13.5,30,7.0,1142,-1
9.7997,55.1083,2015,DE,35,285,11.0,30,7.0,1249,-1
10.493,55.7877,2015,DE,36,286,10.5,30,6.0,990,0
10.4795,55.917,2015,DE,37,286,11.5,30,7.0,1073,-1
10.5497,56.0473,2015,DE,38,286,7.5,30,7.0,1165,-1
11.0008,55.891,2015,DE,39,286,15.5,30,8.0,1363,-1
10.9702,55.7962,2015,DE,40,287,11.5,30,7.0,32,-1
11.7667,56.1203,2015,DE,41,287,13.0,31,8.0,1051,-1
11.5028,56.1168,2015,DE,42,287,13.5,30,7.0,1139,-1
10.9403,56.1263,2015,DE,43,287,11.0,30,6.0,1292,-1
11.1637,56.325,2015,DE,44,287,12.0,31,7.0,1426,-1
11.466,56.3675,2015,DE,45,288,10.5,30,8.0,96,-1
12.1055,56.4013,2015,DE,46,288,20.0,30,8.0,997,0
12.0682,56.5918,2015,DE,47,288,14.0,30,7.0,1106,-1
11.7313,56.6203,2015,DE,48,288,27.0,30,6.0,1219,-1
11.3807,56.6025,2015,DE,49,288,15.0,30,7.0,1334,-1
11.8115,56.9027,2015,DE,50,289,18.5,30,8.0,1005,0
11.5382,57.1568,2015,DE,51,289,18.0,30,7.0,1151,-1
11.3875,57.3123,2015,DE,52,289,23.5,30,7.0,1253,-1
11.7133,57.3522,2015,DE,53,289,44.5,30,6.0,1418,-1
11.9067,57.1685,2015,DE,54,290,16.0,30,8.0,99,-1
12.0123,57.0648,2015,DE,55,290,48.0,90,7.0,1043,-1
12.1975,56.87,2015,DE,56,290,32.0,30,7.0,1102,-1
12.3542,56.727,2015,DE,57,290,21.5,30,7.0,1203,-1
12.4318,56.6152,2015,DE,58,290,22.5,30,7.0,1284,-1
12.4307,56.4868,2015,DE,59,290,22.5,30,7.0,1367,-1
23.195084,59.606667,2015,FI,1,272,35.0,44,16.0,146,-1
18.9875,62.142666,2015,FI,10,275,16.0,60,16.0,277,0
20.8375,61.54933,2015,FI,11,276,16.0,35,16.0,1230,-1
20.501167,61.836834,2015,FI,12,277,23.0,35,16.0,25,-1
19.985666,61.7365,2015,FI,13,277,78.0,75,16.0,243,0
20.074333,61.433834,2015,FI,14,277,77.0,135,16.0,507,1
20.748333,61.3415,2015,FI,15,277,10.0,30,16.0,827,1
20.631,60.92967,2015,FI,16,277,17.0,28,16.0,1064,-1
19.969166,60.836166,2015,FI,17,278,17.0,56,16.0,1266,-1
19.939,61.032,2015,FI,18,278,15.0,45,16.0,27,-1
19.483833,60.955666,2015,FI,19,278,80.0,114,16.0,471,1
18.851334,60.683167,2015,FI,2,273,20.0,24,16.0,1311,-1
19.040667,60.1115,2015,FI,20,278,17.0,45,16.0,983,0
19.752167,59.761,2015,FI,21,279,18.0,25,16.0,1319,-1
20.564833,59.2535,2015,FI,22,279,32.0,60,16.0,208,-1
21.1485,59.521168,2015,FI,23,279,17.0,62,16.0,466,1
22.161667,59.533,2015,FI,24,279,22.0,22,16.0,823,1
22.910833,59.515167,2015,FI,25,279,33.0,20,16.0,1027,-1
23.4035,59.539665,2015,FI,26,279,28.0,11,16.0,1209,-1
24.067167,59.709835,2015,FI,27,280,13.0,11,16.0,1422,-1
26.353666,60.085667,2015,FI,28,280,19.0,20,16.0,900,0
25.586334,59.9555,2015,FI,29,280,22.0,17,16.0,1081,-1
18.096,60.763332,2015,FI,3,273,13.0,46,16.0,149,-1
25.346333,60.020832,2015,FI,30,280,16.0,11,16.0,1229,-1
19.148666,61.143333,2015,FI,5,273,10.0,25,16.0,803,1
18.958834,61.3425,2015,FI,6,273,15.0,30,16.0,1020,0
18.087667,61.338665,2015,FI,7,273,25.0,60,16.0,1243,-1
20.673834,62.237,2015,FI,8,274,20.0,56,16.0,1193,-1
19.979,62.197666,2015,FI,9,275,23.0,60,16.0,1430,-1
19.05,56.103333,2015,LV,1,281,69.0,30,18.0,740,1
20.448334,56.885,2015,LV,10,284,45.0,15,20.0,890,0
19.251667,56.995,2015,LV,11,288,69.0,30,18.0,340,0
19.968334,57.128334,2015,LV,12,288,69.0,30,18.0,655,1
20.611666,57.12,2015,LV,13,288,30.0,30,20.0,910,0
20.921667,57.385,2015,LV,14,289,36.0,15,20.0,320,0
20.683332,57.39,2015,LV,15,289,48.0,30,20.0,425,1
19.988333,57.34,2015,LV,16,289,68.5,30,17.0,675,1
19.815,57.508335,2015,LV,17,289,72.0,30,20.0,840,1
20.725,57.625,2015,LV,18,290,49.0,30,18.0,340,0
21.21,57.836666,2015,LV,19,290,55.0,30,20.0,640,1
19.75,56.103333,2015,LV,2,282,40.0,30,20.0,325,0
20.855,57.883335,2015,LV,20,290,44.0,30,18.0,790,1
20.096666,56.111668,2015,LV,3,282,37.0,30,20.0,475,1
20.308332,56.381668,2015,LV,4,282,35.0,30,20.0,815,1
19.923334,56.381668,2015,LV,5,283,46.5,30,22.0,300,0
19.86,56.65167,2015,LV,6,283,31.0,30,22.0,860,1
20.425,56.616665,2015,LV,7,284,59.5,15,19.0,340,0
20.675,56.616665,2015,LV,8,284,28.0,30,20.0,470,1
20.806667,56.843334,2015,LV,9,284,31.0,30,22.0,700,1
19.17,54.45,2015,PL,1,260,42.0,30,18.0,740,1
18.67,55.81,2015,PL,10,263,70.0,30,19.0,880,1
18.67,55.32,2015,PL,11,264,40.0,30,20.0,320,0
18.67,54.93,2015,PL,12,264,60.0,30,18.0,550,1
18.33,55.02,2015,PL,13,264,40.0,30,20.0,880,1
18.33,55.36,2015,PL,14,265,53.0,30,20.0,335,1
18.44,55.62,2015,PL,15,265,63.0,30,18.0,525,1
18.03,55.47,2015,PL,16,265,40.0,30,19.0,950,0
17.63,55.0,2015,PL,17,266,10.0,15,18.0,590,1
17.67,55.32,2015,PL,18,266,50.0,30,18.0,815,1
17.67,55.51,2015,PL,19,266,30.0,30,20.0,945,1
19.22,54.57,2015,PL,2,261,53.0,30,20.0,670,1
17.35,55.34,2015,PL,20,267,46.0,30,20.0,490,1
17.35,54.99,2015,PL,21,267,6.0,30,22.0,805,1
16.94,55.23,2015,PL,22,268,56.0,30,18.0,585,1
16.33,54.74,2015,PL,23,270,12.0,30,18.0,285,0
16.32,54.99,2015,PL,24,270,27.0,30,17.0,665,1
16.35,55.28,2015,PL,25,270,37.0,30,20.0,880,1
15.96,55.22,2015,PL,26,271,65.0,30,18.0,445,1
15.97,54.48,2015,PL,27,272,16.0,30,20.0,310,0
15.64,54.7,2015,PL,28,272,45.0,30,20.0,680,1
15.67,54.79,2015,PL,29,273,52.0,30,20.0,415,1
19.32,54.5,2015,PL,3,261,50.0,30,18.0,845,1
15.62,55.1,2015,PL,30,273,50.0,30,20.0,685,1
